t_ms,hora,dur_ms,datos_hex,raw_completo
1785343010705,18:36:50.705,311,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 98 1A FE 44 44 00 80 00 BA 58 A1 5C 56 59 07 8E 73 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 98 1A FE 44 44 00 80 00 BA 58 A1 5C 56 59 07 8E 73 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 87
1785343011332,18:36:51.332,331,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A D4 1A EC 44 44 00 80 00 BA 58 A1 5C 56 83 07 84 72 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A D4 1A EC 44 44 00 80 00 BA 58 A1 5C 56 83 07 84 72 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 D0
1785343011976,18:36:51.976,363,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A A8 1A 93 44 44 00 80 00 BA 58 A1 5C 56 70 07 89 76 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A A8 1A 93 44 44 00 80 00 BA 58 A1 5C 56 70 07 89 76 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 3F
1785343012655,18:36:52.655,293,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A C4 1A 95 44 44 00 80 00 BA 58 A1 5C 56 65 07 8A 7B 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A C4 1A 95 44 44 00 80 00 BA 58 A1 5C 56 65 07 8A 7B 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 5A
1785343013257,18:36:53.257,404,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 61 1A 7D 44 44 00 80 00 BA 58 A1 5C 56 76 07 77 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 61 1A 7D 44 44 00 80 00 BA 58 A1 5C 56 76 07 77 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 DF
1785343013973,18:36:53.973,325,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B 0A 1A D0 44 44 00 80 00 B9 58 A1 5C 56 7E 07 9B 73 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1B 0A 1A D0 44 44 00 80 00 B9 58 A1 5C 56 7E 07 9B 73 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 FD
1785343014609,18:36:54.609,299,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 83 1A 6A 44 44 00 80 00 BA 58 A1 5C 56 79 07 95 73 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 83 1A 6A 44 44 00 80 00 BA 58 A1 5C 56 79 07 95 73 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 04
1785343015217,18:36:55.217,294,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A A5 1B 08 44 44 00 80 00 BA 58 A1 5C 56 68 07 9B 72 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A A5 1B 08 44 44 00 80 00 BA 58 A1 5C 56 68 07 9B 72 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 BA
1785343015827,18:36:55.827,316,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 58 1A A5 44 44 00 80 00 B9 58 A1 5C 56 5D 07 7F 74 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 58 1A A5 44 44 00 80 00 B9 58 A1 5C 56 5D 07 7F 74 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 E2
1785343016447,18:36:56.447,302,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 92 1A 76 44 44 00 80 00 B9 58 A1 5C 56 79 07 A9 75 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 92 1A 76 44 44 00 80 00 B9 58 A1 5C 56 79 07 A9 75 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 34
1785343017063,18:36:57.063,374,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A A8 1A 9B 44 44 00 80 00 B9 58 A1 5C 56 7E 07 89 77 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A A8 1A 9B 44 44 00 80 00 B9 58 A1 5C 56 7E 07 89 77 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 56
1785343017750,18:36:57.750,767,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 64 1A BF 44 44 00 80 00 B9 58 A1 5C 56 79 07 A3 7C 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 64 1A BF 44 44 00 80 00 B9 58 A1 5C 56 79 07 A3 7C 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 50
1785343018832,18:36:58.832,319,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A BB 1A 9A 44 44 00 80 00 B9 58 A1 5C 56 80 07 A3 76 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A BB 1A 9A 44 44 00 80 00 B9 58 A1 5C 56 80 07 A3 76 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 83
1785343019466,18:36:59.466,325,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A CD 1A B0 44 44 00 80 00 B9 58 A1 5C 56 82 07 8D 79 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 07 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A CD 1A B0 44 44 00 80 00 B9 58 A1 5C 56 82 07 8D 79 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 07 15 F7 65 9A
1785343020106,18:37:00.106,338,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 7A 1A D3 44 44 00 80 00 B9 58 A1 5C 56 7F 07 9D 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 7A 1A D3 44 44 00 80 00 B9 58 A1 5C 56 7F 07 9D 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 7D
1785343020757,18:37:00.757,476,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 9F 1A 0C 44 44 00 80 00 B9 58 A1 5C 56 5C 07 89 7C 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 9F 1A 0C 44 44 00 80 00 B9 58 A1 5C 56 5C 07 89 7C 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 09 14 F7 65 A2
1785343021545,18:37:01.545,356,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A E0 1A 78 44 44 00 80 00 B9 58 A1 5C 56 69 07 83 7A 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A E0 1A 78 44 44 00 80 00 B9 58 A1 5C 56 69 07 83 7A 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 55
1785343022213,18:37:02.213,346,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 9B 1A D4 44 44 00 80 00 B9 58 A1 5C 56 75 07 99 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 9B 1A D4 44 44 00 80 00 B9 58 A1 5C 56 75 07 99 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 91
1785343022872,18:37:02.872,311,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 5B 1A 6B 44 44 00 80 00 B9 58 A1 5C 56 73 07 6F 7B 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 5B 1A 6B 44 44 00 80 00 B9 58 A1 5C 56 73 07 6F 7B 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 B9
1785343023489,18:37:03.489,290,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A D7 1A C4 44 44 00 80 00 B9 58 A1 5C 56 7F 07 96 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A D7 1A C4 44 44 00 80 00 B9 58 A1 5C 56 7F 07 96 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 15 F7 65 C4
1785343024084,18:37:04.084,287,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 67 1A 8E 44 44 00 80 00 B9 58 A1 5C 56 7F 07 9F 7D 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 67 1A 8E 44 44 00 80 00 B9 58 A1 5C 56 7F 07 9F 7D 66 64 0D 32 19 40 00 00 00 00 37 2A 00 00 56 08 14 F7 65 26
1785343024677,18:37:04.677,425,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A FA 1A DE 44 44 00 80 00 B9 58 A1 5C 56 78 07 7D 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 07 15 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A FA 1A DE 44 44 00 80 00 B9 58 A1 5C 56 78 07 7D 7D 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 07 15 F7 65 E0
1785343025419,18:37:05.419,296,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 6A 1A 88 44 44 00 80 00 B8 58 A1 5C 56 7E 07 97 74 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A 6A 1A 88 44 44 00 80 00 B8 58 A1 5C 56 7E 07 97 74 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 0F
1785343026028,18:37:06.028,337,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 9F 1A 68 44 44 00 80 00 B8 58 A1 5C 56 67 07 8A 74 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 38 1A 9F 1A 68 44 44 00 80 00 B8 58 A1 5C 56 67 07 8A 74 65 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 08 14 F7 65 FF
1785343026681,18:37:06.681,325,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A B1 1A C6 44 44 00 80 00 B8 59 A1 5C 56 76 07 77 78 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 07 14 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 3F 81 46 01 00 00 00 00 00 00 39 1A B1 1A C6 44 44 00 80 00 B8 59 A1 5C 56 76 07 77 78 66 64 0D 32 19 40 00 00 00 00 37 29 00 00 56 07 14 F7 65 71
1785343027321,18:37:07.321,327,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 26 11 04 01 01 00 00 01 28 00 39 00 00 00 00 44 44 00 80 00 B8 59 A0 5C 56 00 02 48 7A 66 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 16 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 26 11 04 01 01 00 00 01 28 00 39 00 00 00 00 44 44 00 80 00 B8 59 A0 5C 56 00 02 48 7A 66 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 16 F7 65 64
1785343027966,18:37:07.966,326,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 15 00 00 00 00 44 44 00 80 00 B8 59 A0 5C 56 00 00 A9 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 15 00 00 00 00 44 44 00 80 00 B8 59 A0 5C 56 00 00 A9 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65 5F
1785343028598,18:37:08.598,339,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B8 59 A0 5C 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B8 59 A0 5C 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65 F7
1785343029249,18:37:09.249,329,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B8 59 9F 5C 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B8 59 9F 5C 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65 F6
1785343029893,18:37:09.893,345,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B8 59 9F 5D 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B8 59 9F 5D 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65 F7
1785343030551,18:37:10.551,304,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B7 59 9E 5D 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B7 59 9E 5D 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65 F5
1785343031168,18:37:11.168,351,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B8 59 9E 5D 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B8 59 9E 5D 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65 F6
1785343031836,18:37:11.836,309,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B8 59 9E 5D 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B8 59 9E 5D 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65 F6
1785343032460,18:37:12.460,367,00 00 00 00 00 00 00 00 18 00 42 00 00 A6 25 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B7 59 9D 5D 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A6 25 34 A7 2F 00 00 00 11 00 01 01 00 00 01 28 00 00 00 00 00 00 44 44 00 80 00 B7 59 9D 5D 56 00 00 56 79 67 64 00 32 19 40 00 00 00 00 36 29 00 00 56 FB 00 F7 65 2E
