t_ms,hora,dur_ms,datos_hex,raw_completo
1785255499442,18:18:19.442,371,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F 51 1F 56 44 44 04 7C 98 41 9E 79 74 56 80 07 FA 80 68 64 0D 32 19 40 00 19 1B 00 55 45 00 00 71 05 13 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1F 51 1F 56 44 44 04 7C 98 41 9E 79 74 56 80 07 FA 80 68 64 0D 32 19 40 00 19 1B 00 55 45 00 00 71 05 13 F5 65 C7
1785255500122,18:18:20.122,321,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 6F 81 00 01 00 00 00 00 18 00 39 22 10 21 DC 44 44 00 7C 70 41 9E 7A 74 56 7F 08 15 7C 68 64 0D 32 19 40 00 19 1B 87 55 45 00 00 71 02 14 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 6F 81 00 01 00 00 00 00 18 00 39 22 10 21 DC 44 44 00 7C 70 41 9E 7A 74 56 7F 08 15 7C 68 64 0D 32 19 40 00 19 1B 87 55 45 00 00 71 02 14 F5 65 D9
1785255500757,18:18:20.757,345,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1B 71 1B 6D 44 44 00 80 00 41 9E 7A 74 56 68 06 EE 78 68 64 0D 32 19 40 00 19 1B C0 55 45 00 00 70 05 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1B 71 1B 6D 44 44 00 80 00 41 9E 7A 74 56 68 06 EE 78 68 64 0D 32 19 40 00 19 1B C0 55 45 00 00 70 05 11 F5 65 56
1785255501414,18:18:21.414,358,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1B 1D 1B 0C 44 44 00 80 00 41 9E 79 74 56 72 05 90 7E 68 64 0D 32 19 40 00 19 1B C0 55 45 00 00 70 05 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1B 1D 1B 0C 44 44 00 80 00 41 9E 79 74 56 72 05 90 7E 68 64 0D 32 19 40 00 19 1B C0 55 45 00 00 70 05 11 F5 65 51
1785255502086,18:18:22.086,364,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6A 1A 7D 44 44 00 80 00 41 9E 79 74 56 56 05 23 75 67 64 0D 32 19 40 00 19 1B C0 55 45 00 00 71 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 6A 1A 7D 44 44 00 80 00 41 9E 79 74 56 56 05 23 75 67 64 0D 32 19 40 00 19 1B C0 55 45 00 00 71 05 10 F5 65 7A
1785255502763,18:18:22.763,370,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 58 1A 8E 44 44 00 80 00 41 9E 79 74 56 5A 04 F1 79 67 64 0D 32 19 40 00 19 1B C0 55 45 00 00 71 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A 58 1A 8E 44 44 00 80 00 41 9E 79 74 56 5A 04 F1 79 67 64 0D 32 19 40 00 19 1B C0 55 45 00 00 71 05 10 F5 65 4E
1785255503446,18:18:23.446,343,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A AB 1A A4 44 44 00 80 00 41 9E 79 74 56 70 04 DD 7E 67 64 0D 32 19 40 00 19 1B C0 55 45 00 00 70 05 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 18 00 39 1A AB 1A A4 44 44 00 80 00 41 9E 79 74 56 70 04 DD 7E 67 64 0D 32 19 40 00 19 1B C0 55 45 00 00 70 05 11 F5 65 BE
1785255504103,18:18:24.103,314,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A CD 1A DB 44 44 00 80 00 41 9E 79 74 56 53 04 C9 7E 67 64 0D 32 19 40 00 19 1B C0 55 45 00 00 70 05 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A CD 1A DB 44 44 00 80 00 41 9E 79 74 56 53 04 C9 7E 67 64 0D 32 19 40 00 19 1B C0 55 45 00 00 70 05 11 F5 65 07
1785255504730,18:18:24.730,346,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A 70 1A 56 44 44 00 80 00 41 9E 79 74 56 47 04 C7 78 67 64 0D 32 19 40 00 19 1B C0 55 45 00 00 71 05 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A 70 1A 56 44 44 00 80 00 41 9E 79 74 56 47 04 C7 78 67 64 0D 32 19 40 00 19 1B C0 55 45 00 00 71 05 10 F5 65 11
1785255505387,18:18:25.387,344,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A D0 1A DB 44 44 00 80 00 41 9E 79 75 56 70 04 C5 74 66 64 0D 32 19 40 00 19 1B C0 55 45 00 00 71 05 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A D0 1A DB 44 44 00 80 00 41 9E 79 75 56 70 04 C5 74 66 64 0D 32 19 40 00 19 1B C0 55 45 00 00 71 05 11 F5 65 1A
1785255506045,18:18:26.045,313,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 28 00 39 1A B1 1A F0 44 44 00 80 00 41 9E 79 75 56 42 04 C7 75 66 64 0D 32 19 40 00 19 1B C0 55 45 00 00 70 05 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 28 00 39 1A B1 1A F0 44 44 00 80 00 41 9E 79 75 56 42 04 C7 75 66 64 0D 32 19 40 00 19 1B C0 55 45 00 00 70 05 11 F5 65 D4
1785255506673,18:18:26.673,358,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 20 00 39 18 E6 18 D1 44 44 00 80 00 41 9E 79 75 56 78 04 9C 7F 66 64 0D 32 19 40 00 19 1B B9 55 45 00 00 71 08 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 20 00 39 18 E6 18 D1 44 44 00 80 00 41 9E 79 75 56 78 04 9C 7F 66 64 0D 32 19 40 00 19 1B B9 55 45 00 00 71 08 10 F5 65 EF
1785255507344,18:18:27.344,354,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 20 00 39 17 88 17 C0 44 44 00 80 00 40 9E 79 75 56 46 05 4F 73 66 64 0D 32 19 40 00 19 1B 67 55 45 00 00 71 0E 0F F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 01 20 00 39 17 88 17 C0 44 44 00 80 00 40 9E 79 75 56 46 05 4F 73 66 64 0D 32 19 40 00 19 1B 67 55 45 00 00 71 0E 0F F5 65 A6
1785255508010,18:18:28.010,387,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 20 00 39 1A 37 1A 4B 44 44 04 8B 04 40 A0 79 75 56 7D 06 27 7F 66 64 0D 32 19 40 00 19 1B 00 55 44 00 00 70 0E 10 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 20 00 39 1A 37 1A 4B 44 44 04 8B 04 40 A0 79 75 56 7D 06 27 7F 66 64 0D 32 19 40 00 19 1B 00 55 44 00 00 70 0E 10 F5 65 27
1785255508711,18:18:28.711,315,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 20 00 39 1E 10 1E 28 44 44 06 83 A8 40 A0 79 75 56 78 06 DE 7D 68 69 0D 80 40 40 6D 19 1B 00 55 44 00 00 70 17 11 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 20 00 39 1E 10 1E 28 44 44 06 83 A8 40 A0 79 75 56 78 06 DE 7D 68 69 0D 80 40 40 6D 19 1B 00 55 44 00 00 70 17 11 F5 65 2C
1785255509337,18:18:29.337,348,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 20 00 39 2C 1F 2C 7C 44 44 0A 85 E0 40 A0 79 75 56 88 09 3D 82 6A 7B 0D A0 50 40 BE 16 17 00 55 44 00 00 70 15 13 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 20 00 39 2C 1F 2C 7C 44 44 0A 85 E0 40 A0 79 75 56 88 09 3D 82 6A 7B 0D A0 50 40 BE 16 17 00 55 44 00 00 70 15 13 F5 65 EE
1785255509999,18:18:29.999,345,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 20 00 39 3D BE 3D C6 44 44 0E 86 14 40 A0 79 74 56 92 0D 65 87 6F 98 00 AB 55 40 DF 18 18 00 54 44 00 00 70 17 17 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 10 00 00 00 00 00 01 20 00 39 3D BE 3D C6 44 44 0E 86 14 40 A0 79 74 56 92 0D 65 87 6F 98 00 AB 55 40 DF 18 18 00 54 44 00 00 70 17 17 F5 65 3A
1785255510658,18:18:30.658,377,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 20 00 39 55 69 55 7B 44 44 14 88 68 40 A0 7A 74 56 B2 15 A1 BD 89 B0 00 46 23 40 77 18 18 00 54 43 00 00 70 1C 1C F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 20 00 39 55 69 55 7B 44 44 14 88 68 40 A0 7A 74 56 B2 15 A1 BD 89 B0 00 46 23 40 77 18 18 00 54 43 00 00 70 1C 1C F5 65 7D
1785255511349,18:18:31.349,332,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 09 00 00 00 01 60 00 39 3C B8 3B 71 44 44 16 82 9C 40 A0 7C 74 56 9E 15 8B 91 85 64 0D 42 21 40 01 30 2F 00 53 43 00 00 70 FB 14 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 09 00 00 00 01 60 00 39 3C B8 3B 71 44 44 16 82 9C 40 A0 7C 74 56 9E 15 8B 91 85 64 0D 42 21 40 01 30 2F 00 53 43 00 00 70 FB 14 F5 65 73
1785255511994,18:18:31.994,305,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 2D 36 2D 17 44 44 16 7E 98 40 A0 7C 72 56 8C 0E E8 8B 79 72 0D 56 2B 40 2F 23 3E 00 53 43 00 00 70 0C 16 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 2D 36 2D 17 44 44 16 7E 98 40 A0 7C 72 56 8C 0E E8 8B 79 72 0D 56 2B 40 2F 23 3E 00 53 43 00 00 70 0C 16 F5 65 7F
1785255512612,18:18:32.612,387,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 2E B9 2E AB 44 44 17 80 EC 40 A0 7C 72 56 7B 0D 0C 8A 74 73 0D 56 2B 40 30 22 33 00 52 42 00 00 70 0C 16 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 2E B9 2E AB 44 44 17 80 EC 40 A0 7C 72 56 7B 0D 0C 8A 74 73 0D 56 2B 40 30 22 33 00 52 42 00 00 70 0C 16 F5 65 EF
1785255513306,18:18:33.306,362,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 31 7C 31 64 44 44 18 81 A8 40 A0 7D 72 56 8A 0C 60 8E 74 71 0D 4B 25 40 23 33 40 B9 51 41 00 00 70 07 17 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 31 7C 31 64 44 44 18 81 A8 40 A0 7D 72 56 8A 0C 60 8E 74 71 0D 4B 25 40 23 33 40 B9 51 41 00 00 70 07 17 F5 65 47
1785255513981,18:18:33.981,352,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 31 F3 32 0D 44 44 18 80 E0 40 A0 7D 72 56 85 0B 96 7A 70 64 0D 44 22 40 0A 40 4F 67 51 41 00 00 70 00 17 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 31 F3 32 0D 44 44 18 80 E0 40 A0 7D 72 56 85 0B 96 7A 70 64 0D 44 22 40 0A 40 4F 67 51 41 00 00 70 00 17 F5 65 4A
1785255514647,18:18:34.647,356,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 2E 07 2E 31 44 44 17 7D 30 40 A0 7D 72 56 8B 0A ED 7A 6B 68 0D 49 24 40 14 40 4F B2 50 40 00 00 70 04 16 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 2E 07 2E 31 44 44 17 7D 30 40 A0 7D 72 56 8B 0A ED 7A 6B 68 0D 49 24 40 14 40 4F B2 50 40 00 00 70 04 16 F5 65 7F
1785255515315,18:18:35.315,322,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 2D 50 2D 25 44 44 17 7F 68 40 A0 7D 72 56 81 09 89 83 6B 67 0D 48 24 40 12 40 4F AC 50 40 00 00 70 03 16 F4 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 2D 50 2D 25 44 44 17 7F 68 40 A0 7D 72 56 81 09 89 83 6B 67 0D 48 24 40 12 40 4F AC 50 40 00 00 70 03 16 F4 65 82
1785255515950,18:18:35.950,329,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 2C CB 2C A5 44 44 16 7F 20 40 A0 7D 72 56 85 08 EE 76 69 68 0D 4C 26 40 18 40 4F BB 4F 40 00 00 70 05 16 F4 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 2C CB 2C A5 44 44 16 7F 20 40 A0 7D 72 56 85 08 EE 76 69 68 0D 4C 26 40 18 40 4F BB 4F 40 00 00 70 05 16 F4 65 A8
1785255516594,18:18:36.594,334,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 39 2D 99 2D B2 44 44 17 7F CC 40 A0 7D 72 56 91 0A 8F 88 6B 81 0D 69 34 40 52 17 18 00 4F 3F 00 00 70 17 13 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 39 2D 99 2D B2 44 44 17 7F CC 40 A0 7D 72 56 91 0A 8F 88 6B 81 0D 69 34 40 52 17 18 00 4F 3F 00 00 70 17 13 F5 65 77
1785255517240,18:18:37.240,348,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 39 32 1F 32 10 44 44 18 82 D0 40 A0 7E 71 56 95 0C 8C 92 72 87 0D 73 39 40 69 18 19 00 4E 3F 00 00 70 17 14 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 39 32 1F 32 10 44 44 18 82 D0 40 A0 7E 71 56 95 0C 8C 92 72 87 0D 73 39 40 69 18 19 00 4E 3F 00 00 70 17 14 F5 65 AF
1785255517900,18:18:37.900,343,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 39 37 8A 37 C2 44 44 1B 83 28 40 A0 7E 71 56 94 0E 36 A1 7B 93 0D 77 3B 40 72 17 18 9F 4E 3E 00 00 70 18 15 F4 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 39 37 8A 37 C2 44 44 1B 83 28 40 A0 7E 71 56 94 0E 36 A1 7B 93 0D 77 3B 40 72 17 18 9F 4E 3E 00 00 70 18 15 F4 65 AD
1785255518555,18:18:38.555,361,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 39 3D 39 3D 21 44 44 1E 83 88 40 A0 7F 71 56 99 0E 33 9D 7F 9B 00 76 3B 40 74 18 16 A0 4D 3E 00 00 70 18 17 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 01 60 00 39 3D 39 3D 21 44 44 1E 83 88 40 A0 7F 71 56 99 0E 33 9D 7F 9B 00 76 3B 40 74 18 16 A0 4D 3E 00 00 70 18 17 F4 64 29
1785255519228,18:18:39.228,437,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 01 00 01 00 00 00 01 60 00 39 3F 46 3F 12 44 44 20 85 08 40 A0 7F 71 56 92 0E 63 8F 7E 66 0D 32 19 40 01 18 16 00 4D 3D 00 00 70 FD 15 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 01 00 01 00 00 00 01 60 00 39 3F 46 3F 12 44 44 20 85 08 40 A0 7F 71 56 92 0E 63 8F 7E 66 0D 32 19 40 01 18 16 00 4D 3D 00 00 70 FD 15 F5 65 7E
1785255519979,18:18:39.979,490,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 28 B0 28 9D 44 44 1F 7F 48 40 A0 7F 71 56 8C 0C 36 86 71 67 0D 41 20 40 09 41 62 00 4C 3C 00 00 70 03 15 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 28 B0 28 9D 44 44 1F 7F 48 40 A0 7F 71 56 8C 0C 36 86 71 67 0D 41 20 40 09 41 62 00 4C 3C 00 00 70 03 15 F4 64 47
1785255520783,18:18:40.783,492,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 01 00 09 00 00 00 01 60 00 39 25 7C 25 9F 44 44 1D 7D 80 40 A0 7F 71 56 87 0A 55 7A 6C 64 0D 3A 1D 40 00 41 62 00 4B 3C 00 00 70 FF 0E F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 01 00 09 00 00 00 01 60 00 39 25 7C 25 9F 44 44 1D 7D 80 40 A0 7F 71 56 87 0A 55 7A 6C 64 0D 3A 1D 40 00 41 62 00 4B 3C 00 00 70 FF 0E F5 65 B4
1785255521588,18:18:41.588,566,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 00 00 00 00 00 00 01 60 00 39 23 99 23 A7 44 44 1B 7C D8 40 A0 7F 71 56 82 09 52 82 6A 64 0D 41 21 40 04 41 62 00 4B 3B 00 00 70 02 14 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 00 00 00 00 00 00 01 60 00 39 23 99 23 A7 44 44 1B 7C D8 40 A0 7F 71 56 82 09 52 82 6A 64 0D 41 21 40 04 41 62 00 4B 3B 00 00 70 02 14 F4 64 32
1785255522463,18:18:42.463,462,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 60 00 39 21 6C 21 22 44 44 19 7D 1C 3F A0 7F 71 56 78 08 B2 76 68 64 0D 3F 20 40 01 41 62 00 4A 3B 00 00 70 03 13 F5 65,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 60 00 39 21 6C 21 22 44 44 19 7D 1C 3F A0 7F 71 56 78 08 B2 76 68 64 0D 3F 20 40 01 41 62 00 4A 3B 00 00 70 03 13 F5 65 8A
1785255523237,18:18:43.237,495,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 1F 9E 1F A7 44 44 18 7F 24 3F A0 7F 71 56 7B 08 5C 7C 68 64 0D 43 21 40 07 41 62 6B 4A 3B 00 00 70 06 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 1F 9E 1F A7 44 44 18 7F 24 3F A0 7F 71 56 7B 08 5C 7C 68 64 0D 43 21 40 07 41 62 6B 4A 3B 00 00 70 06 13 F4 64 66
1785255524043,18:18:44.043,559,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 20 9B 20 AA 44 44 18 7F 98 3F A0 7F 71 56 78 08 35 7B 69 66 0D 4B 26 40 18 41 62 75 49 3A 00 00 70 0B 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 20 9B 20 AA 44 44 18 7F 98 3F A0 7F 71 56 78 08 35 7B 69 66 0D 4B 26 40 18 41 62 75 49 3A 00 00 70 0B 13 F4 64 DF
1785255524906,18:18:44.906,367,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 20 C9 20 F9 44 44 18 80 04 3F A0 7F 71 56 7F 08 5E 78 69 66 0D 4B 25 40 18 41 62 78 49 3A 00 00 70 0A 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 20 C9 20 F9 44 44 18 80 04 3F A0 7F 71 56 7F 08 5E 78 69 66 0D 4B 25 40 18 41 62 78 49 3A 00 00 70 0A 13 F4 64 F7
1785255525576,18:18:45.576,306,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 20 43 20 3A 44 44 18 80 98 3F A0 7F 71 56 80 08 62 83 6A 64 0D 32 19 40 02 41 62 75 48 39 00 00 70 05 13 F5 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 01 60 00 39 20 43 20 3A 44 44 18 80 98 3F A0 7F 71 56 80 08 62 83 6A 64 0D 32 19 40 02 41 62 75 48 39 00 00 70 05 13 F5 64 11
1785255526188,18:18:46.188,357,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 68 00 39 1F 96 1F 67 44 44 17 7D 88 3F A0 7F 71 56 7F 08 22 7E 69 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 68 00 39 1F 96 1F 67 44 44 17 7D 88 3F A0 7F 71 56 7F 08 22 7E 69 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 04 13 F4 64 CD
1785255526856,18:18:46.856,326,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 78 00 39 1C A3 1C 9A 44 44 16 7E 38 3F A0 7F 70 56 63 07 A0 78 69 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 07 11 F4 64,80 F1 11 46 61 01 00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 09 00 00 00 01 78 00 39 1C A3 1C 9A 44 44 16 7E 38 3F A0 7F 70 56 63 07 A0 78 69 64 0D 32 19 40 00 41 62 00 48 39 00 00 70 07 11 F4 64 22
