t_ms,hora,datos_hex
1785249336363,16:35:36.670,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 4F 9C 4F AF 44 44 65 80 60 30 AE A3 5A 58 9C 16 18 A0 81 7A 0D 59 2C 40 36 53 4D 67 3D 2F 00 00 68 06 18 F3 64
1785249336865,16:35:37.146,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 4F B8 4F 7F 44 44 65 80 00 30 AE A3 5A 58 AA 16 08 97 80 7B 0D 5A 2D 40 37 53 4D 67 3D 2F 00 00 69 06 18 F3 64
1785249337366,16:35:37.669,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 4F 9C 4F 8B 44 44 65 80 2C 30 AE A3 5A 58 A4 15 F4 98 80 7D 0D 5A 2D 40 38 53 4D 67 3D 2F 00 00 68 06 18 F3 64
1785249337866,16:35:38.165,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 4F D3 4F C6 44 44 65 80 2C 30 AE A3 5A 58 A0 16 10 97 80 7E 0D 5B 2D 40 39 53 4D 67 3D 2F 00 00 68 07 18 F3 64
1785249338368,16:35:38.663,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 4F 9C 4F C6 44 44 65 80 30 30 AE A3 5A 58 A9 16 2F 9B 81 87 0D 60 30 40 41 4B 4A 7D 3D 2F 00 00 68 09 18 F3 64
1785249338868,16:35:39.168,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 4F EF 4F FC 44 44 66 80 00 30 AE A3 5A 58 A6 15 8A A8 84 92 0D 6C 36 40 56 2C 2F A1 3D 2F 00 00 69 0E 19 F3 64
1785249339368,16:35:39.645,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 50 D1 50 D1 44 44 66 80 BC 30 AE A3 5A 58 A4 13 1A AF 89 A7 00 80 40 40 7A 1C 18 9F 3D 2F 00 00 68 19 1B F3 64
1785249339869,16:35:40.168,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 00 40 00 38 51 D5 51 C3 44 44 67 81 B0 30 AE A3 5A 58 BA 17 E0 D7 98 B0 00 87 43 40 91 1C 18 00 3C 2E 00 00 68 1D 1C F3 64
1785249340371,16:35:40.669,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 00 40 00 38 52 FE 52 F3 44 44 69 83 14 30 AE A3 5A 58 BE 1D 14 F5 B3 B3 07 88 44 40 97 1C 18 00 3C 2E 00 00 69 1E 1D F3 64
1785249340873,16:35:41.175,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 00 40 00 38 54 4E 54 2D 44 44 6A 83 2C 30 AE A4 5A 58 AD 1D AF C1 B3 B3 99 88 44 40 97 1C 18 00 3C 2E 00 00 69 1E 1E F3 64
1785249341374,16:35:41.659,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 00 40 00 38 55 69 55 AD 44 44 6C 83 7C 30 AE A4 5A 58 B1 1D 6B D1 AA B3 6B 88 44 40 97 1C 18 00 3C 2E 00 00 69 1E 1E F3 64
1785249341875,16:35:42.180,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 00 40 00 38 56 EF 56 D2 44 44 6D 82 F4 31 AE A4 5A 58 B2 1F 21 DC B3 B4 78 89 44 40 98 1C 18 00 3C 2E 00 00 68 1F 1E F3 64
1785249342377,16:35:42.664,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 00 40 00 39 58 3E 58 0B 44 44 6F 83 40 31 AE A4 5A 58 B6 1F DB E8 B6 B5 81 89 44 40 98 1C 18 00 3C 2E 00 00 69 1F 1E F3 64
1785249342879,16:35:43.170,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 00 40 00 39 59 2F 59 03 44 44 70 83 20 31 AE A4 5A 58 BB 20 02 E0 B5 B5 7A 89 44 40 98 1C 18 00 3C 2E 00 00 69 1F 1E F3 64
1785249343379,16:35:43.681,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 00 40 00 38 5A 24 5A 30 44 44 72 82 F8 31 AE A4 5A 58 B7 20 76 DA B4 B5 76 89 44 40 98 1C 18 00 3C 2E 00 00 69 1F 1E F4 64
1785249343879,16:35:44.180,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 00 40 00 38 5B 44 5B 14 44 44 73 82 D0 31 AE A4 59 58 BC 20 D8 DF B7 B6 7E 89 44 40 99 1C 18 00 3C 2E 00 00 69 1F 1F F4 64
1785249344380,16:35:44.683,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 90 00 00 00 00 00 00 40 00 38 5C 6B 5C 02 44 44 74 82 A4 31 AE A4 59 58 B8 20 FD DA B6 B6 7A 89 44 40 99 1C 18 00 3C 2E 00 00 69 1F 1F F3 64
1785249344882,16:35:45.184,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 5D 73 5D 5E 44 44 76 82 3C 31 AE A5 59 58 B7 21 82 E6 B7 B6 79 88 44 40 98 1C 18 00 3C 2E 00 00 69 1F 1F F4 64
1785249345384,16:35:45.683,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 5E 0D 5D DF 44 44 77 82 04 31 AE A5 59 58 B7 20 AC D3 B4 B3 79 84 42 40 90 1C 18 67 3C 2E 00 00 69 1B 1E F3 64
1785249345886,16:35:46.162,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 5E 81 5E 6E 44 44 78 82 10 31 AE A5 59 58 BB 20 16 D8 B2 B2 77 83 41 40 8E 1C 18 7F 3C 2E 00 00 69 1A 1E F4 64
1785249346388,16:35:46.681,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 5F 46 5F 72 44 44 79 81 90 31 AE A5 59 58 B6 1F BD D2 AD B1 64 84 42 40 8E 1C 18 7E 3C 2E 00 00 69 1A 1E F3 64
1785249346889,16:35:47.168,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 60 0E 5F EA 44 44 7A 81 54 31 AE A5 59 58 B0 1F 8D D4 B1 AF 66 80 40 40 88 1C 18 8D 3C 2E 00 00 69 18 1E F4 64
1785249347392,16:35:47.677,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 87 60 57 44 44 7B 81 9C 31 AE A5 59 58 B2 1D E5 D3 AF AE 60 80 40 40 87 1C 18 8F 3C 2E 00 00 69 18 1E F3 64
1785249347893,16:35:48.199,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 2B 60 FA 44 44 7B 81 5C 31 AE A5 59 58 B3 1D 30 CF AE AE 5D 80 40 40 87 1C 18 8E 3C 2E 00 00 69 18 1E F3 64
1785249348395,16:35:48.691,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 A8 61 71 44 44 7C 81 60 31 AE A5 59 58 B5 1C 4C DF AF AB 55 7D 3F 40 81 1C 18 9D 3C 2E 00 00 69 15 1E F3 64
1785249348896,16:35:49.178,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 D1 61 A5 44 44 7C 80 D4 31 AE A5 59 58 B2 1A 22 CC A9 AA 48 7D 3E 40 80 1C 18 A0 3C 2E 00 00 69 15 1E F3 64
1785249349396,16:35:49.699,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 61 FB 61 E6 44 44 7D 81 20 31 AE A5 59 58 A3 18 96 C7 A5 A7 32 7A 3D 40 7A 1C 18 A7 3C 2E 00 00 69 13 1D F4 64
1785249349898,16:35:50.201,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 62 4F 62 32 44 44 7D 80 90 31 AE A5 59 58 A8 17 01 B3 9D A5 13 79 3C 40 78 1C 18 A8 3C 2E 00 00 69 12 1D F3 64
1785249350399,16:35:50.687,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 62 7A 62 82 44 44 7D 80 48 31 AE A5 59 58 A0 16 45 B9 9A A0 03 75 3A 40 71 28 1F A6 3C 2E 00 00 69 10 1D F3 64
1785249350900,16:35:51.208,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 62 CF 62 DC 44 44 7E 80 90 31 AE A5 59 58 A1 16 49 AD 96 9B 3F 72 39 40 69 30 24 9D 3C 2E 00 00 69 0E 1C F4 64
1785249351400,16:35:51.705,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 62 CF 62 BC 44 44 7E 80 48 31 AE A5 59 58 AC 17 44 B2 94 96 34 6E 37 40 61 41 2B 90 3C 2E 00 00 69 0C 1C F4 64
1785249351902,16:35:52.186,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 62 7A 62 9C 44 44 7E 7F B8 31 AE A5 59 58 B0 19 41 AE 94 95 2F 6D 36 40 5F 46 31 87 3C 2E 00 00 69 0C 1C F4 64
1785249352402,16:35:52.705,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 62 7A 62 6C 44 44 7D 80 00 31 AE A5 59 58 B4 1B 7D B1 93 90 1F 69 34 40 57 61 3F 00 3C 2E 00 00 69 0A 1C F3 64
1785249352903,16:35:53.205,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 62 4F 62 3D 44 44 7D 7F B8 31 AE A5 59 58 B1 1C DF B6 95 8E 18 68 34 40 54 68 48 00 3C 2E 00 00 69 09 1C F3 64
1785249353405,16:35:53.686,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 D1 61 DE 44 44 7D 7F 28 31 AE A5 59 58 B3 1D 33 B4 94 8C 13 65 33 40 51 6C 4F 00 3C 2E 00 00 69 08 1C F4 64
1785249353906,16:35:54.213,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 D1 61 BF 44 44 7D 7F 70 31 AE A5 59 58 B0 1D 06 AA 92 88 0D 63 31 40 4A 72 56 67 3C 2E 00 00 69 07 1C F4 64
1785249354407,16:35:54.706,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 7E 61 93 44 44 7C 7F B8 31 AE A5 59 58 AF 1C BE A7 8F 87 0D 63 31 40 49 72 56 67 3C 2E 00 00 69 07 1C F4 64
1785249354908,16:35:55.202,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 7E 61 74 44 44 7C 80 00 31 AE A5 59 58 B3 1C 84 A7 8E 87 0D 62 31 40 49 72 56 67 3C 2E 00 00 69 07 1C F4 64
1785249355410,16:35:55.696,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 61 54 61 3B 44 44 7C 7F B8 31 AE A5 59 58 B4 1C 4B A8 8D 80 0D 5D 2E 40 3F 72 56 67 3C 2E 00 00 69 05 1C F4 64
1785249355912,16:35:56.220,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 61 2B 61 17 44 44 7C 7F 70 30 AE A5 59 58 B3 1B D2 A8 8A 7F 0D 5D 2E 40 3D 72 56 67 3C 2E 00 00 69 04 1C F4 64
1785249356412,16:35:56.713,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 60 D9 60 DE 44 44 7B 7F 2C 30 AE A5 59 58 AC 1B 72 9F 87 80 0D 5D 2E 40 3E 72 56 67 3C 2E 00 00 69 04 1C F4 64
1785249356913,16:35:57.214,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 60 87 60 70 44 44 7B 7F 74 30 AE A5 59 58 B2 1B 49 A9 88 81 0D 5E 2F 40 40 72 56 67 3C 2E 00 00 69 05 1C F4 64
1785249357415,16:35:57.713,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 36 60 18 44 44 7B 7F 74 30 AE A5 59 58 B0 1B 55 A0 88 82 0D 5E 2F 40 40 72 56 67 3C 2E 00 00 69 05 1C F4 64
1785249357916,16:35:58.202,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 0E 5F D9 44 44 7A 7F 30 30 AE A5 59 58 AC 1B 3E 9E 87 82 0D 5F 2F 40 41 72 56 67 3C 2E 00 00 69 05 1C F4 64
1785249358418,16:35:58.695,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 5F BD 5F D9 44 44 7A 7F 78 30 AE A5 59 58 AC 1B 40 A1 88 83 0D 60 30 40 43 72 56 67 3C 2E 00 00 69 06 1C F4 64
1785249358919,16:35:59.224,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 5F 95 5F B3 44 44 7A 7F B8 30 AE A5 59 58 AB 1B 4D A2 89 85 0D 61 30 40 45 72 56 67 3C 2E 00 00 69 06 1C F4 64
1785249359420,16:35:59.721,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 5F 95 5F 7F 44 44 79 7F 34 30 AE A5 59 58 B1 1B 79 A3 8A 8A 0E 67 33 40 4F 6F 54 00 3C 2E 00 00 69 08 1C F4 64
1785249359921,16:36:00.212,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 5F E5 5F 9A 44 44 79 80 00 30 AE A5 59 58 AB 1B 73 B0 8F 9A 27 74 3A 40 67 35 31 A4 3C 2E 00 00 69 0E 1C F4 64
1785249360423,16:36:00.708,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 5F E5 5F F7 44 44 7A 80 CC 30 AE A5 59 58 A7 18 24 AC 93 9E 00 73 39 40 6C 27 24 A6 3C 2E 00 00 69 10 1C F4 64
1785249360926,16:36:01.206,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 36 60 54 44 44 7A 81 10 30 AE A5 59 58 AC 16 9D AA 92 9D 00 72 39 40 6B 27 23 A2 3C 2E 00 00 69 0F 1C F4 64
1785249361428,16:36:01.721,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 60 87 60 91 44 44 7B 80 CC 30 AE A5 59 58 9F 16 97 B4 91 9C 2E 72 39 40 69 2C 24 9D 3C 2E 00 00 69 0F 1C F4 64
1785249361929,16:36:02.229,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 61 02 60 E8 44 44 7B 81 14 30 AE A5 59 58 AC 17 31 AC 92 9B 31 71 39 40 68 2E 26 98 3C 2E 00 00 69 0E 1C F4 64
1785249362429,16:36:02.736,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 54 61 5C 44 44 7C 80 8C 30 AE A6 59 58 AE 18 53 B9 94 9A 33 71 38 40 67 31 29 93 3C 2E 00 00 69 0E 1C F4 64
1785249362930,16:36:03.234,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 A8 61 C4 44 44 7C 80 8C 30 AE A6 59 58 B3 19 A9 BE 96 99 36 71 38 40 66 34 2C 8E 3C 2E 00 00 69 0D 1C F4 64
1785249363431,16:36:03.738,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 61 D1 61 B5 44 44 7C 80 D8 30 AE A6 59 58 AE 1A B6 B4 97 97 33 6E 37 40 63 38 30 88 3C 2E 00 00 69 0D 1C F4 64
1785249363932,16:36:04.235,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 61 A8 61 AD 44 44 7D 81 20 30 AE A6 59 58 B3 1C 05 B4 96 8D 15 64 32 40 51 68 48 00 3C 2E 00 00 69 09 1C F4 64
1785249364433,16:36:04.738,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 FB 61 EE 44 44 7D 7F B8 30 AE A6 59 58 B1 1C AD A9 92 88 0D 63 32 40 4B 71 57 67 3C 2E 00 00 69 07 1C F4 64
1785249364934,16:36:05.237,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 7E 61 69 44 44 7C 7F 28 30 AE A6 59 58 B0 1C A9 AF 90 88 0D 63 31 40 4A 71 57 67 3C 2E 00 00 69 07 1C F4 64
1785249365434,16:36:05.735,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 61 7E 61 6E 44 44 7C 7F 74 30 AE A6 59 58 AF 1C 77 AD 8E 86 0D 61 30 40 46 71 57 67 3C 2E 00 00 69 06 1C F4 64
1785249365935,16:36:06.241,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 61 02 61 07 44 44 7C 7F 74 30 AE A6 59 58 B0 1C 33 AB 8B 83 0D 60 30 40 43 71 57 67 3C 2E 00 00 69 06 1C F4 64
1785249366436,16:36:06.736,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 D9 60 E8 44 44 7B 7F 74 30 AE A6 59 58 AD 1B E4 A1 8A 83 0D 5F 2F 40 42 71 57 67 3C 2E 00 00 69 05 1C F4 64
1785249366937,16:36:07.230,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 B0 60 C7 44 44 7B 7F 30 30 AE A6 59 58 B2 1B C0 A8 89 84 0D 60 30 40 44 71 57 67 3C 2E 00 00 69 06 1C F4 64
1785249367440,16:36:07.729,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 87 60 69 44 44 7B 7F B8 30 AE A6 59 58 AC 1B A8 A0 89 81 0D 5D 2E 40 3E 71 57 67 3C 2E 00 00 69 05 1C F4 64
1785249367941,16:36:08.214,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 36 60 45 44 44 7B 7F 74 30 AE A6 59 58 B2 1B 70 9F 88 81 0D 5E 2F 40 40 71 57 67 3C 2E 00 00 69 05 1C F4 64
1785249368444,16:36:08.733,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 60 36 60 34 44 44 7A 7F B8 30 AE A6 59 58 AE 1B 6F A6 88 87 0D 64 32 40 4A 71 57 67 3C 2E 00 00 69 07 1C F4 64
1785249368945,16:36:09.250,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 39 5F E5 5F E5 44 44 7A 7F BC 30 AE A6 59 58 AC 1B B1 B1 8B 8C 10 66 33 40 4F 6B 4E 00 3C 2E 00 00 69 08 1C F5 64
1785249369446,16:36:09.746,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 5F 1E 5F 1E 44 44 7A 7F BC 30 AE A6 59 58 B1 1C 5B B2 8E 95 1F 6E 37 40 5F 41 39 94 3C 2E 00 00 69 0C 1C F4 64
1785249369947,16:36:10.246,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 0E 60 2C 44 44 7A 80 88 30 AE A6 59 58 A7 19 A1 AB 93 99 2B 70 38 40 65 33 2D A1 3C 2E 00 00 69 0E 1C F5 64
1785249370448,16:36:10.746,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 B0 60 64 44 44 7B 80 CC 30 AE A6 59 58 A5 17 D0 AB 91 9A 2D 71 38 40 67 2F 28 9D 3C 2E 00 00 69 0E 1C F4 64
1785249370948,16:36:11.225,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 B0 60 A6 44 44 7B 80 8C 30 AE A6 59 58 AF 17 C1 B8 93 99 2D 70 38 40 65 33 29 97 3C 2E 00 00 69 0E 1C F4 64
1785249371449,16:36:11.726,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 61 02 60 DE 44 44 7B 80 8C 30 AE A6 59 58 A8 18 B9 AE 92 99 30 71 38 40 66 33 2A 91 3C 2E 00 00 69 0E 1C F4 64
1785249371950,16:36:12.236,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 80 00 00 00 00 00 00 40 00 38 60 B0 60 CF 44 44 7C 80 D4 30 AE A6 59 58 AF 19 EF B1 96 92 20 61 30 40 54 4E 36 68 3C 2E 00 00 69 0A 1C F5 65
1785249372451,16:36:12.727,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 81 00 01 00 00 00 00 40 00 38 61 2B 61 48 44 44 7C 80 48 30 AE A6 59 58 B2 1B 4C A2 8F 73 0D 32 19 40 01 67 45 67 3C 2E 00 00 69 00 1C F5 65
1785249372952,16:36:13.246,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 48 00 38 60 87 60 78 44 44 7B 7E A0 30 AE A6 59 58 B1 1A CC 9E 86 64 0D 32 19 40 00 67 45 00 3C 2E 00 00 69 FB 1C F5 65
1785249373453,16:36:13.730,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 58 00 38 5F 95 5F 70 44 44 7A 7E 5C 30 AE A6 59 58 AE 1A 2E 9A 82 64 0D 32 19 40 00 67 45 00 3C 2E 00 00 69 FB 1C F5 65
1785249373955,16:36:14.253,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 58 00 38 5E 33 5E 20 44 44 79 7D 50 30 AE A6 59 56 AA 19 B1 94 7D 64 0D 32 19 40 00 67 45 00 3C 2E 00 00 69 FB 1B F5 65
1785249374457,16:36:14.746,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 40 00 38 5D 73 5D 97 44 44 78 7C 9C 30 AE A6 59 56 B0 19 6A 92 7B 64 0D 32 19 40 00 67 45 00 3C 2E 00 00 69 FB 1B F5 65
1785249374957,16:36:15.257,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 40 00 38 5C DB 5C C4 44 44 77 7D F4 30 AE A6 59 56 A7 18 F4 99 7C 64 0D 32 19 40 00 67 45 00 3C 2E 00 00 69 FB 1B F5 65
1785249375461,16:36:15.744,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 40 00 38 5C 20 5C 07 44 44 76 7E 3C 30 AE A6 59 56 A7 18 A9 91 7B 64 0D 32 19 40 00 67 45 00 3C 2E 00 00 69 FB 1B F5 65
1785249375962,16:36:16.254,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 40 00 38 5B 8D 5B 8F 44 44 75 7E 40 30 AE A5 59 56 AA 18 7E 97 7B 64 0D 32 19 40 00 67 45 00 3C 2E 00 00 69 FB 1B F5 65
1785249376464,16:36:16.765,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 40 00 38 5A D7 5A DE 44 44 74 7E C4 30 AE A5 59 56 A9 18 69 92 7C 64 0D 32 19 40 00 67 45 00 3C 2E 00 00 69 FB 1B F5 65
1785249376965,16:36:17.253,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 40 00 38 5A 48 5A 1C 44 44 73 7E 8C 30 AE A5 59 56 A4 18 41 97 7B 64 0D 32 19 40 00 67 45 00 3C 2E 00 00 69 FB 1B F5 65
1785249377466,16:36:17.756,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 EF 09 00 01 00 00 00 00 40 00 38 59 97 59 7F 44 44 72 7E 90 30 AE A5 59 56 AB 17 F5 92 7B 64 0D 32 19 40 00 67 45 00 3C 2E 00 00 69 FB 1B F5 65
