t_ms,hora,datos_hex
1785249755611,16:42:35.906,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 74 1A 7C 44 44 00 80 00 30 B0 97 61 56 6E 04 F9 7C 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 06 10 F4 64
1785249756012,16:42:36.308,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 98 1A 59 44 44 00 80 00 30 B0 97 61 56 58 04 F0 74 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 06 10 F4 64
1785249756413,16:42:36.709,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 80 1A 76 44 44 00 80 00 2F B0 97 62 56 71 04 E1 79 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249756815,16:42:37.112,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 70 1A AD 44 44 00 80 00 2F B0 97 62 56 4E 04 ED 7F 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249757220,16:42:37.532,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 95 1A C8 44 44 00 80 00 2F B0 97 62 56 5C 04 F0 74 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249757622,16:42:37.895,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A A5 1A 79 44 44 00 80 00 2F B0 97 62 56 70 04 D3 79 66 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 06 10 F4 64
1785249758023,16:42:38.308,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 77 1A 9E 44 44 00 80 00 30 B0 97 62 56 44 04 E3 7F 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249758425,16:42:38.716,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 8C 1A 87 44 44 00 80 00 2F B0 97 62 56 69 04 DB 75 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249758826,16:42:39.121,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A AE 1A 62 44 44 00 80 00 2F B0 97 62 56 61 04 EF 78 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249759228,16:42:39.524,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 52 1A 96 44 44 00 80 00 2F B0 97 62 56 5E 04 E2 7F 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249759629,16:42:39.929,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 86 1A AA 44 44 00 80 00 2F B0 97 62 56 6E 04 F5 77 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 06 10 F4 64
1785249760029,16:42:40.305,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A B1 1A 93 44 44 00 80 00 2F B0 97 62 56 59 04 F4 77 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249760430,16:42:40.736,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 77 1A 6E 44 44 00 80 00 2F B0 97 62 56 72 04 EB 7E 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 06 10 F4 64
1785249760830,16:42:41.109,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 98 1A 9D 44 44 00 80 00 2F B0 97 62 56 64 04 EF 79 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249761244,16:42:41.517,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 95 1A 92 44 44 00 80 00 2F B0 97 62 56 6C 04 D9 78 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 06 10 F4 64
1785249761646,16:42:41.940,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A C1 1A AE 44 44 00 80 00 2F B0 97 62 56 71 04 EC 7F 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249762046,16:42:42.362,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 8C 1A BA 44 44 00 80 00 2F B0 96 62 56 3F 04 E8 75 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249762449,16:42:42.734,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 8C 1A 91 44 44 00 80 00 2F B0 96 62 56 72 04 EA 77 66 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249762850,16:42:43.140,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 9B 1A 7B 44 44 00 80 00 2F B0 96 62 56 5D 04 FB 7F 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 06 10 F4 64
1785249763252,16:42:43.527,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 95 1A 9B 44 44 00 80 00 2F B0 96 62 56 68 04 DD 75 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249763653,16:42:43.954,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 9B 1A AA 44 44 00 80 00 2F B0 96 62 56 67 04 F7 77 66 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249764054,16:42:44.333,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A D0 1A 8B 44 44 00 80 00 2F B0 96 62 56 47 04 E5 7E 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249764457,16:42:44.757,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A B1 1A AD 44 44 00 80 00 2F B0 96 62 56 72 04 D9 7A 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249764858,16:42:45.128,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 9F 1A BA 44 44 00 80 00 2F B0 96 62 56 72 04 EB 75 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249765258,16:42:45.572,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 77 1A 61 44 44 00 80 00 2F B0 96 62 56 4C 04 D7 7B 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 06 10 F4 64
1785249765659,16:42:45.959,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 92 1A 89 44 44 00 80 00 2F B0 96 62 56 72 04 DA 7A 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249766059,16:42:46.363,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 80 1A 9C 44 44 00 80 00 2F B0 96 62 56 4C 04 EA 74 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249766460,16:42:46.747,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 89 1A 88 44 44 00 80 00 2F B0 96 62 56 5D 04 E4 7A 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249766861,16:42:47.138,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 92 1A 78 44 44 00 80 00 2F B0 96 62 56 76 04 EE 7C 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249767263,16:42:47.542,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 6D 1A A9 44 44 00 80 00 2F B0 96 62 56 3A 04 EB 74 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249767664,16:42:47.941,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A B4 1A A8 44 44 00 80 00 2F B0 96 62 56 65 04 DA 78 67 64 0D 32 19 40 00 4C 49 C0 49 39 00 00 6C 05 10 F4 64
1785249768066,16:42:48.368,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 9F 1A 9B 44 44 00 80 00 2F B0 96 62 56 75 04 DD 7F 67 64 0D 32 19 40 00 4C 49 C0 49 39 00 00 6C 05 10 F4 64
1785249768468,16:42:48.768,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 8F 1A A4 44 44 00 80 00 2F B0 96 62 56 44 04 DD 75 67 64 0D 32 19 40 00 4C 49 C0 48 39 00 00 6C 05 10 F4 64
1785249768869,16:42:49.164,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 5B 1A 56 44 44 00 80 00 2F B0 96 62 56 6D 04 DE 7B 67 64 0D 32 19 40 00 4C 49 C0 49 39 00 00 6C 06 10 F4 64
1785249769269,16:42:49.563,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 9F 1A 90 44 44 00 80 00 2F B0 96 62 56 73 04 E8 7E 67 64 0D 32 19 40 00 4C 49 C0 49 39 00 00 6C 05 10 F4 64
1785249769670,16:42:49.951,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 98 1A DF 44 44 00 80 00 2F B0 96 62 56 53 04 E5 73 67 64 0D 32 19 40 00 4C 49 C0 49 39 00 00 6C 05 11 F4 64
1785249770071,16:42:50.354,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 9F 1A A3 44 44 00 80 00 2F B0 96 62 56 71 04 F2 7A 67 64 0D 32 19 40 00 4C 49 C0 49 39 00 00 6C 06 10 F4 64
1785249770472,16:42:50.757,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 92 1A 85 44 44 00 80 00 2F B0 96 62 56 49 04 F5 7E 67 64 0D 32 19 40 00 4C 49 C0 49 39 00 00 6C 06 10 F4 64
1785249770873,16:42:51.154,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A AB 1A AB 44 44 00 80 00 2F B0 96 62 56 68 04 E9 73 67 64 0D 32 19 40 00 4C 49 C0 49 39 00 00 6C 05 10 F4 64
1785249771274,16:42:51.551,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 95 1A 9E 44 44 00 80 00 2F B0 96 62 56 70 04 FA 7A 67 64 0D 32 19 40 00 4C 49 C0 49 39 00 00 6C 06 10 F4 64
1785249771675,16:42:51.949,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A A5 1A 78 44 44 00 80 00 2F B0 96 62 56 4E 04 E0 7E 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249772076,16:42:52.374,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A BB 1A B5 44 44 00 80 00 2F B0 96 62 56 71 04 DC 73 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249772484,16:42:52.782,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 8C 1A B9 44 44 00 80 00 2F B0 96 62 56 3C 04 EB 7A 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249772885,16:42:53.168,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A AB 1A 9A 44 44 00 80 00 2F B0 95 62 56 6B 04 DC 7D 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249773286,16:42:53.566,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 86 1A 6E 44 44 00 80 00 2F B0 96 62 56 5A 04 EF 73 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249773688,16:42:53.964,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 9F 1A A1 44 44 00 80 00 2F B0 95 62 56 5C 04 E4 7B 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249774089,16:42:54.365,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 95 1A A0 44 44 00 80 00 2F B0 95 62 56 73 04 EC 7D 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249774490,16:42:54.771,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A B7 1A 86 44 44 00 80 00 2F B0 95 62 56 4A 04 F5 73 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249774891,16:42:55.193,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A A8 1A B3 44 44 00 80 00 2F B0 95 62 56 6A 04 E4 7A 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249775293,16:42:55.577,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 8F 1A 95 44 44 00 80 00 2F B0 95 62 56 72 04 EC 7E 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249775695,16:42:55.991,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 83 1A 7E 44 44 00 80 00 2F B0 95 62 56 44 04 EC 73 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249776096,16:42:56.387,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 83 1A 83 44 44 00 80 00 2F B0 95 62 56 71 04 E4 7B 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249776497,16:42:56.801,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 74 1A 86 44 44 00 80 00 2F B0 95 62 56 4C 04 FC 7A 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249776900,16:42:57.204,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 70 1A 6B 44 44 00 80 00 2F B0 95 62 56 6C 04 F1 74 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249777303,16:42:57.605,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A BB 1A A1 44 44 00 80 00 2F B0 95 62 56 73 04 F8 7A 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249777704,16:42:58.016,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A E0 1A D9 44 44 00 80 00 2F B0 95 62 56 64 04 E7 7C 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 11 F4 64
1785249778106,16:42:58.396,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 61 1A 67 44 44 00 80 00 2F B0 95 62 56 68 04 F4 74 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249778506,16:42:58.778,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 7A 1A 6B 44 44 00 80 00 2F B0 95 62 56 77 04 F8 7A 66 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249778907,16:42:59.190,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 86 1A 97 44 44 00 80 00 2F B0 95 62 56 3B 04 EA 7F 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249779309,16:42:59.597,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 8C 1A 8D 44 44 00 80 00 2F B0 95 62 56 71 04 ED 75 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249779710,16:42:59.993,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 95 1A 1F 44 44 00 80 00 2F B0 95 62 56 67 04 F0 77 66 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249780111,16:43:00.421,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 7A 1A B7 44 44 00 80 00 2F B0 95 62 56 43 04 E0 7E 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249780512,16:43:00.807,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 52 1A 5B 44 44 00 80 00 2F B0 95 62 56 6C 04 E2 78 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249780912,16:43:01.200,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A BB 1A 94 44 44 00 80 00 2F B0 95 62 56 4D 04 E8 75 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249781314,16:43:01.588,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 74 1A 97 44 44 00 80 00 2F B0 95 62 56 4C 04 E1 7C 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249781714,16:43:02.001,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 77 1A 77 44 44 00 80 00 2F B0 95 62 56 72 04 E7 79 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249782116,16:43:02.392,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 98 1A 6F 44 44 00 80 00 2F B0 95 64 56 4D 04 F0 75 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249782517,16:43:02.813,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A B1 1A B4 44 44 00 80 00 2F B0 95 64 56 61 04 D9 7B 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249782918,16:43:03.199,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 80 1A A2 44 44 00 80 00 2F B0 94 64 56 6E 04 EA 7C 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249783321,16:43:03.616,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 98 1A 7F 44 44 00 80 00 2F B0 95 64 56 48 04 E6 74 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249783722,16:43:04.017,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 9B 1A 99 44 44 00 80 00 2F B0 94 64 56 6C 04 DE 7B 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249784123,16:43:04.423,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 92 1A A4 44 44 00 80 00 2F B0 94 64 56 5B 04 F8 77 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249784524,16:43:04.817,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 9B 1A 66 44 44 00 80 00 2F B0 94 64 56 4F 04 E4 75 67 64 0D 32 19 40 00 4C 49 C0 4A 3A 00 00 6C 06 10 F4 64
1785249784926,16:43:05.224,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 80 1A 79 44 44 00 80 00 2F B0 94 64 56 75 04 E4 7B 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249785327,16:43:05.635,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A A8 1A CB 44 44 00 80 00 2F B0 94 64 56 4C 04 F6 7A 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 05 10 F4 64
1785249785735,16:43:06.041,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 8C 1A 93 44 44 00 80 00 2F B0 94 64 56 73 04 F1 75 67 64 0D 32 19 40 00 4C 49 C0 4A 3A 00 00 6C 05 10 F4 64
1785249786136,16:43:06.432,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 89 1A 6E 44 44 00 80 00 2F B0 94 64 56 5D 04 EA 7B 67 64 0D 32 19 40 00 4C 49 C0 49 3A 00 00 6C 06 10 F4 64
1785249786538,16:43:06.835,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A A2 1A 98 44 44 00 80 00 2F B0 94 64 56 69 04 E1 7A 67 64 0D 32 19 40 00 4C 49 C0 4A 3A 00 00 6C 05 10 F4 64
1785249786940,16:43:07.238,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 9B 1A A5 44 44 00 80 00 2F B0 94 64 56 73 04 F0 75 67 64 0D 32 19 40 00 4C 49 C0 4A 3A 00 00 6C 05 10 F4 64
1785249787340,16:43:07.634,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A EA 1A A3 44 44 00 80 00 2F B0 94 64 56 5B 04 EA 7A 67 64 0D 32 19 40 00 4C 49 C0 4A 3A 00 00 6C 05 10 F4 64
1785249787749,16:43:08.053,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A D4 1A B3 44 44 00 80 00 2F B0 94 64 56 75 04 EC 7D 67 64 0D 32 19 40 00 4C 49 C0 4A 3A 00 00 6C 05 11 F4 64
1785249788153,16:43:08.454,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 6D 1A AF 44 44 00 80 00 2F B0 94 64 56 4E 04 D6 75 67 64 0D 32 19 40 00 4C 49 C0 4A 3A 00 00 6C 05 10 F4 64
1785249788554,16:43:08.859,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 8F 1A 96 44 44 00 80 00 2F B0 94 64 56 72 04 E5 7E 67 64 0D 32 19 40 00 4C 49 C0 4A 3A 00 00 6C 05 10 F4 64
1785249788959,16:43:09.235,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 34 A7 2F 00 00 7F 81 00 01 00 00 00 00 00 00 38 1A 98 1A 58 44 44 00 80 00 2F B0 94 64 56 4A 04 F1 78 67 64 0D 32 19 40 00 4C 49 C0 4A 3A 00 00 6C 06 10 F4 64
