t_ms,hora,datos_hex
1785248491387,16:21:31.684,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 3F 7B 3F 79 44 44 2F 81 40 78 7A A2 5A 54 81 0B 7B 84 6D 81 0D 5A 2D 40 38 2D 29 BF 3A 2C 00 00 5A 0A 15 F6 65
1785248491888,16:21:32.183,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 3F D3 3F CD 44 44 2F 80 74 78 7C A2 5A 54 73 0B 41 7A 6B 81 0D 5A 2D 40 38 2F 2A BC 3A 2C 00 00 5A 0A 15 F6 65
1785248492388,16:21:32.684,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 3F C2 3F C5 44 44 2F 7F E0 78 7C A2 5A 54 76 0B 07 81 6A 80 0D 5A 2D 40 38 30 29 B8 3A 2C 00 00 5A 0A 15 F6 65
1785248492890,16:21:33.191,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 3F D3 3F AA 44 44 2F 80 1C 78 7C A2 5A 54 8B 0B 11 7D 69 7D 0D 58 2C 40 35 33 2D B4 3A 2C 00 00 5A 08 15 F6 65
1785248493392,16:21:33.691,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 3F 8C 3F C2 44 44 2F 80 14 77 7C A2 5A 54 76 0A EB 77 69 76 0D 56 2B 40 2F 38 32 C0 3A 2C 00 00 5A 07 15 F6 65
1785248493892,16:21:34.170,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 3F 7B 3F 68 44 44 2F 7F 84 77 7C A2 5A 54 7E 0A C5 78 68 73 0D 53 29 40 2B 38 32 BF 3A 2C 00 00 5A 06 15 F6 65
1785248494393,16:21:34.693,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 3E CD 3E BD 44 44 2F 7F 88 77 7C A2 5A 54 89 0A A9 7B 68 6D 0D 50 28 40 23 38 32 B6 39 2C 00 00 5A 04 15 F6 65
1785248494893,16:21:35.192,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 3D CE 3D AA 44 44 2E 7F 1C 77 7C A2 5A 54 83 0A CC 7A 67 6B 0D 4E 27 40 1E 38 32 AD 39 2C 00 00 5A 03 15 F6 65
1785248495394,16:21:35.691,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 3C A7 3C C3 44 44 2D 7E C0 77 7C A2 5A 54 8C 0B 26 7D 67 6B 0D 4D 26 40 1D 38 32 AD 39 2C 00 00 5A 03 14 F6 65
1785248495895,16:21:36.192,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 01 46 09 00 00 00 00 40 00 38 3B 4E 3B 71 44 44 2D 7E 90 77 7C A2 5A 54 9B 0C 73 74 66 64 0D 32 19 40 01 38 32 00 39 2C 00 00 5A FE 14 F6 65
1785248496396,16:21:36.691,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 00 40 00 38 3A 20 39 FE 44 44 2C 7E 00 77 7C A3 5A 54 91 0E 46 77 66 64 0D 32 19 40 00 38 32 00 3A 2C 00 00 5A FB 14 F6 65
1785248496897,16:21:37.199,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 00 40 00 38 38 8E 38 59 44 44 2B 7D F4 76 7C A3 5A 54 97 0E C8 78 68 64 0D 32 19 40 00 38 32 00 3A 2C 00 00 5A FB 13 F6 65
1785248497399,16:21:37.693,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 00 40 00 38 37 61 37 36 44 44 2A 7E 30 76 7C A3 5A 54 98 0E CC 7F 68 64 0D 32 19 40 00 38 32 00 3A 2C 00 00 5A FB 13 F6 65
1785248497901,16:21:38.208,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 00 40 00 38 36 27 36 28 44 44 29 7D F8 76 7C A3 5A 54 88 0E 9F 78 68 64 0D 32 19 40 00 38 32 00 39 2C 00 00 5A FB 13 F6 65
1785248498402,16:21:38.693,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 00 40 00 38 34 FA 34 C9 44 44 28 7D F8 76 7C A3 5A 54 8E 0E 50 80 69 64 0D 32 19 40 00 38 32 00 39 2C 00 00 5A FB 12 F6 65
1785248498902,16:21:39.197,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 00 40 00 38 33 9F 33 77 44 44 27 7E 04 76 7C A3 5A 54 81 0E 09 77 68 64 0D 32 19 40 00 38 32 00 39 2C 00 00 5A FB 12 F6 65
1785248499402,16:21:39.698,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 00 40 00 38 32 77 32 87 44 44 26 7E 18 76 7C A3 5A 54 7F 0D B0 78 68 64 0D 32 19 40 00 38 32 00 39 2C 00 00 5A FB 12 F6 65
1785248499903,16:21:40.195,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 01 46 09 00 00 00 00 40 00 38 31 12 30 EA 44 44 25 7E 10 76 7C A3 5A 54 95 0D 79 7F 69 64 0D 32 19 40 00 38 32 00 39 2C 00 00 5A FB 12 F6 65
1785248500404,16:21:40.678,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 01 46 09 00 00 00 00 40 00 38 2F B6 2F A5 44 44 24 7E 28 75 7C A3 5A 54 93 0D 1D 7D 67 64 0D 32 19 40 00 38 32 00 39 2C 00 00 5A FB 11 F6 65
1785248500905,16:21:41.190,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 01 46 09 00 00 00 00 40 00 38 2E 6D 2E 4F 44 44 23 7E 44 75 7D A3 5A 54 92 0C C1 80 6B 64 0D 32 19 40 00 38 32 00 39 2C 00 00 5A FC 11 F6 65
1785248501406,16:21:41.678,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 00 46 00 00 00 00 00 40 00 38 2D B4 2D A5 44 44 22 7E 48 75 7D A3 5A 54 7E 0C 6E 75 67 65 0D 4A 25 40 0E 38 32 00 39 2C 00 00 5A 01 11 F6 65
1785248501908,16:21:42.185,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 2E 5B 2E 77 44 44 22 7E 40 75 7D A3 5A 54 8D 0C 5F 7D 69 70 0D 5D 2E 40 35 30 40 00 39 2C 00 00 5A 0B 11 F6 65
1785248502409,16:21:42.706,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 2E 48 2E 80 44 44 21 7D 30 75 7D A3 5A 54 7B 0C 81 87 6D 86 0D 69 34 40 51 16 1A 00 39 2B 00 00 5A 19 15 F6 65
1785248502911,16:21:43.184,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 90 46 00 00 00 00 00 40 00 38 31 87 31 72 44 44 24 85 44 75 7D A3 5A 54 91 0D A7 87 71 8B 0D 68 34 40 55 16 19 00 39 2B 00 00 5A 19 14 F6 65
1785248503411,16:21:43.750,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 34 98 34 97 44 44 26 83 1C 75 7D A3 5A 54 8F 0E D4 8E 77 89 0D 64 32 40 4E 18 1C 00 39 2B 00 00 5A 15 14 F6 65
1785248503913,16:21:44.193,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 36 27 36 6E 44 44 27 84 68 75 7D A3 5A 54 97 0E 32 95 79 83 0D 5F 30 40 43 1B 24 B3 39 2B 00 00 5A 11 13 F6 65
1785248504414,16:21:44.709,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 37 54 37 4C 44 44 29 82 5C 74 7D A3 5A 54 92 0C 88 90 75 83 0D 5E 2F 40 40 1B 22 BC 39 2B 00 00 5A 0F 13 F6 65
1785248504916,16:21:45.213,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 38 1F 38 10 44 44 29 81 8C 74 7D A3 5A 54 8D 0B 73 85 71 81 0D 5C 2E 40 3D 20 22 B9 39 2B 00 00 5A 0D 13 F6 65
1785248505417,16:21:45.689,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 39 38 E3 38 BE 44 44 2A 81 34 74 7D A3 5A 54 8E 0A E8 7E 6E 7E 0D 5A 2D 40 38 28 26 B6 39 2C 00 00 5A 0B 13 F6 65
1785248505919,16:21:46.196,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 39 71 39 A5 44 44 2A 81 2C 74 7D A3 5A 54 78 0A A8 7B 6C 7B 0D 58 2C 40 34 2E 2B BA 39 2C 00 00 5A 0A 13 F6 65
1785248506419,16:21:46.717,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 00 40 00 38 39 BA 39 A9 44 44 2B 80 B4 74 7D A3 5A 54 7B 0A 7D 79 6B 78 0D 57 2B 40 32 32 2D BE 39 2C 00 00 5A 09 13 F6 65
1785248506919,16:21:47.223,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 38 39 AB 39 C7 44 44 2B 80 4C 74 7D A3 5A 54 8D 0A 57 78 69 78 0D 57 2B 40 31 33 2E BC 39 2C 00 00 5A 09 13 F6 65
1785248507421,16:21:47.720,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 38 39 C8 39 D0 44 44 2B 80 68 74 7D A3 5A 54 8A 0A 40 7D 69 70 0D 50 28 40 26 39 35 C0 39 2C 00 00 5A 06 13 F6 65
1785248507921,16:21:48.218,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 38 E3 39 45 44 44 2B 80 18 73 7D A3 5A 54 71 0A 2C 7C 68 6A 0D 4D 26 40 1B 39 35 AD 39 2C 00 00 5A 03 13 F6 65
1785248508422,16:21:48.698,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 38 80 38 70 44 44 2A 7E FC 74 7D A3 5A 54 84 0A 74 7D 67 6A 0D 4D 26 40 1C 39 35 B1 39 2C 00 00 5A 03 13 F6 65
1785248508924,16:21:49.207,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 38 37 DB 37 BA 44 44 2A 7F 0C 73 7D A3 5A 54 8B 0A 6B 80 67 6B 0D 4D 26 40 1D 39 35 B4 39 2C 00 00 5A 04 13 F6 65
1785248509424,16:21:49.719,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 38 37 61 37 55 44 44 29 7E F0 73 7D A3 5A 54 6D 0A 16 77 67 6B 0D 4E 27 40 1E 39 35 B6 39 2C 00 00 5A 04 13 F6 65
1785248509925,16:21:50.200,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 36 EA 36 F2 44 44 29 7F 24 73 7D A3 5A 54 83 09 CD 7E 67 6C 0D 4F 28 40 21 39 35 BB 39 2C 00 00 5A 05 13 F6 65
1785248510426,16:21:50.725,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 37 7C 37 9C 44 44 29 7F 84 73 7D A3 5A 54 71 09 96 76 67 72 0D 55 2A 40 2A 3E 36 BD 39 2C 00 00 5A 07 13 F6 65
1785248510928,16:21:51.226,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 38 36 0D 36 53 44 44 29 7F 80 73 7E A3 5A 54 6A 09 94 77 67 76 0D 56 2B 40 2F 31 2C AB 39 2C 00 00 5A 09 13 F6 65
1785248511431,16:21:51.722,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 38 37 1F 37 15 44 44 29 80 30 73 7E A3 5A 54 82 0A 65 77 67 7C 0D 5B 2D 40 38 26 24 A1 39 2C 00 00 5A 0C 13 F6 65
1785248511932,16:21:52.263,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 37 B2 37 C1 44 44 29 80 94 73 7E A3 5A 54 70 0B 0F 86 6A 85 0D 60 30 40 43 1B 1D AB 39 2C 00 00 5A 10 13 F6 65
1785248512433,16:21:52.708,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 38 72 38 62 44 44 2A 81 14 73 7E A3 5A 54 7C 0B 35 84 6B 7C 0D 58 2C 40 35 28 27 A3 39 2B 00 00 5A 0A 13 F6 65
1785248512934,16:21:53.208,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 38 9C 38 B1 44 44 2A 80 DC 72 7E A3 5A 54 84 0B 7F 83 6B 76 0D 54 2A 40 2E 35 37 B3 39 2C 00 00 5A 08 13 F6 65
1785248513434,16:21:53.710,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 39 36 EA 36 CF 44 44 2A 80 00 72 7E A3 5A 54 76 0A C1 82 6B 6D 0D 4F 27 40 22 3A 3D BD 39 2C 00 00 5A 05 13 F6 65
1785248513936,16:21:54.228,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 80 46 00 00 00 00 01 60 00 38 37 61 37 41 44 44 2A 7F 74 72 7E A3 5A 54 85 0A 4E 76 69 66 0D 32 19 40 07 3A 3D 85 39 2C 00 00 5A 00 13 F6 65
1785248514437,16:21:54.734,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 01 60 00 38 35 CE 35 BE 44 44 29 7E 9C 72 7E A3 5A 54 83 0C C3 76 67 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A FB 13 F6 65
1785248514939,16:21:55.238,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 01 60 00 38 34 68 34 4D 44 44 28 7D CC 72 7E A3 5A 54 96 0D 90 7F 68 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A FB 12 F6 65
1785248515441,16:21:55.740,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 AF 09 46 09 00 00 00 01 68 00 38 32 99 32 6C 44 44 27 7D 6C 72 7E A3 5A 54 83 0D A5 7E 69 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A FB 12 F6 65
1785248515941,16:21:56.236,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 09 00 09 00 00 00 01 78 00 39 30 6C 30 58 44 44 25 7D 64 72 7E A3 5A 54 85 0D 58 76 67 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A FB 11 F6 65
1785248516442,16:21:56.744,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 09 00 09 00 00 00 01 78 00 39 2E 64 2E 45 44 44 24 7C D8 72 7E A3 5A 54 8B 0C EB 7A 68 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A FB 11 F6 65
1785248516945,16:21:57.239,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 09 00 09 00 00 00 01 78 00 39 2B A1 2B 66 44 44 21 7C C4 71 7E A3 5A 54 78 0C 48 7B 68 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A FB 10 F6 65
1785248517446,16:21:57.746,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 01 00 09 00 00 00 01 78 00 39 28 05 28 01 44 44 1E 7B 44 71 7E A3 5A 54 7F 0B 81 7A 67 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A FD 0F F6 65
1785248517947,16:21:58.225,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 01 00 09 00 00 00 01 78 00 39 23 E1 23 CD 44 44 1B 79 A0 71 7E A3 5A 54 84 0A 6C 79 67 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 01 0E F6 65
1785248518450,16:21:58.748,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 78 00 38 1F 55 1F 5B 44 44 18 79 C8 71 7E A3 5A 54 7F 09 68 7B 67 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 05 0F F6 65
1785248518951,16:21:59.250,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 78 00 38 1E 04 1E 15 44 44 16 7B 24 71 7E A3 5A 54 7F 08 77 76 67 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 06 0E F6 65
1785248519451,16:21:59.750,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 66 1D 71 44 44 14 7C 18 71 7E A3 5A 54 81 08 15 7A 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248519951,16:22:00.251,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1E 98 1E AA 44 44 12 7B 90 71 7E A3 5A 54 81 08 07 7B 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 06 0E F6 65
1785248520453,16:22:00.751,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 6A 1D 69 44 44 0F 7A E0 70 80 A3 5A 54 73 08 30 7E 67 64 0D 32 19 40 00 3A 3D 00 3A 2C 00 00 5A 07 0E F6 65
1785248520954,16:22:01.254,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 19 A1 19 A0 44 44 0D 7B A4 70 80 A3 5A 54 79 07 86 7E 67 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 0B 0E F6 65
1785248521454,16:22:01.754,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 19 B2 19 DB 44 44 0C 7D 74 70 80 A3 5A 54 61 07 43 7F 67 64 0D 32 19 40 00 3A 3D 00 3A 2C 00 00 5A 0B 0E F6 65
1785248521954,16:22:02.253,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D C5 1D C9 44 44 0B 7D 40 70 80 A3 5A 54 7D 07 A9 7D 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248522456,16:22:02.731,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D A3 1D AD 44 44 0A 7D CC 70 80 A3 5A 54 71 07 C6 74 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248522958,16:22:03.251,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 88 1D 5F 44 44 09 7E 10 70 80 A3 5A 54 66 07 D3 73 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248523458,16:22:03.753,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 75 1D 5B 44 44 08 7D C4 70 80 A3 5A 54 71 07 D9 79 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248523959,16:22:04.232,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 40 1D 34 44 44 06 7D 10 70 80 A3 5A 54 7E 07 C2 7A 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248524461,16:22:04.736,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 9B 1D AA 44 44 05 7D 28 70 80 A2 5A 54 69 07 BA 7D 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248524962,16:22:05.256,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 4C 1D 6E 44 44 04 7D AC 70 80 A3 5A 54 71 07 C5 78 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248525463,16:22:05.759,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 39 1D 48 44 44 03 7E 64 6F 80 A3 5A 54 7E 07 CF 75 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248525963,16:22:06.259,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 4C 1D 3A 44 44 03 80 08 6F 80 A2 5A 54 77 07 BF 74 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248526464,16:22:06.736,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 62 1D 6E 44 44 03 7F E4 6F 80 A2 5A 54 76 07 B6 74 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248526965,16:22:07.275,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 40 1D 31 44 44 03 7F 88 6F 80 A2 5A 54 71 07 C2 75 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248527467,16:22:07.739,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 38 00 39 1D 22 1D 1D 44 44 02 7F 68 6F 80 A2 5A 54 67 07 BF 76 66 64 0D 32 19 40 00 3A 3D 00 39 2C 00 00 5A 07 0E F6 65
1785248527968,16:22:08.265,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1D 71 1D 8F 44 44 00 76 78 6F 80 A3 5A 54 63 07 B2 7C 66 64 0D 32 19 40 00 3A 3D 8B 39 2C 00 00 5A 05 0E F6 65
1785248528468,16:22:08.761,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 19 CD 19 DA 44 44 00 80 00 6F 80 A2 5A 54 69 06 54 79 66 64 0D 32 19 40 00 3A 3D B7 39 2C 00 00 5A 08 0D F6 65
1785248528968,16:22:09.241,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A 25 1A 43 44 44 00 80 00 6F 80 A2 5A 54 5E 05 88 77 66 64 0D 32 19 40 00 3A 3D B9 39 2C 00 00 5A 08 0D F6 65
1785248529469,16:22:09.768,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A 9F 1A 94 44 44 00 80 00 6F 80 A2 5A 54 70 05 3D 7B 66 64 0D 32 19 40 00 3A 3D BF 39 2C 00 00 5A 08 0E F6 65
1785248529969,16:22:10.273,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 7F 81 00 01 00 00 00 01 28 00 39 1A 28 1A 35 44 44 00 80 00 6F 80 A2 5A 54 77 05 1E 76 66 64 0D 32 19 40 00 3A 3D B3 39 2C 00 00 5A 09 0D F6 65
1785248530469,16:22:10.767,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1B 51 1B 44 44 44 00 80 00 6F 80 A2 5A 54 70 05 35 7B 66 64 0D 32 19 40 00 3A 3D C0 39 2C 00 00 5A 07 0E F6 65
1785248530969,16:22:11.267,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A 22 1A 3B 44 44 00 80 00 6F 80 A2 5A 54 41 05 1C 7C 65 64 0D 32 19 40 00 3A 3D BA 39 2C 00 00 5A 08 0D F6 65
1785248531470,16:22:11.773,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 7F 81 00 01 00 00 00 01 38 00 39 1A 31 1A 29 44 44 00 80 00 6E 80 A2 5A 54 69 05 05 73 65 64 0D 32 19 40 00 3A 3D BD 39 2C 00 00 5A 08 0D F6 65
1785248531972,16:22:12.251,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 7F 81 00 01 00 00 00 01 20 00 39 18 67 18 81 44 44 00 80 00 6E 81 A2 5A 54 83 05 60 77 66 64 0D 32 19 40 00 3A 3D 6C 39 2C 00 00 5A 0D 0D F6 65
1785248532472,16:22:12.769,00 00 00 00 00 00 00 00 18 00 42 00 00 A2 EF 00 A7 2F 00 00 EF 81 00 09 00 00 00 01 20 00 39 17 5F 17 DD 44 44 02 80 00 6E 81 A2 5A 54 50 06 32 72 64 64 0D 32 19 40 00 3A 3D 67 39 2B 00 00 5A 13 0F F6 65
